date, pm25, pm10, o3, no2, so2, co
2023/1/11, 119, 56, 30, 22, 2, 5
2023/1/12, 127, 52, 15, 17, 2, 6
2023/1/13, 157, 22, 24, 6, , 3
2023/1/14, 52, 41, 27, 6, , 2
2023/1/15, 67, 50, 29, 9, 1, 3
2023/1/16, 86, 56, 33, 18, 3, 5
2023/1/17, 111, 81, 37, 17, 3, 6
2023/1/18, 145, 79, 41, 12, 2, 5
2023/1/19, 141, 92, 32, 9, 2, 4
2023/1/20, 135, 77, 42, 8, 3, 4
2023/1/21, 108, 54, 25, 7, 1, 3
2023/1/22, 143, 44, 28, 6, 1, 3
2023/1/23, 101, 45, 29, 3, , 4
2023/1/24, 79, 34, 31, 4, 1, 5
2023/1/25, 52, 56, 33, 8, 2, 6
2023/1/26, 122, 64, 23, 9, 2, 6
2023/1/27, 112, 69, , 15, 3, 5
2023/1/28, 110, 63, , 17, 3, 6
2023/1/29, 110, 72, , 21, 4, 8
2023/1/30, 152, 68, , 21, 4, 8
2023/1/31, 144, 78, , 24, 4, 7
2023/2/1, 134, 39, , 10, 2, 4
2023/2/2, 56, 58, , 14, 3, 4
2023/2/3, 83, 70, , 22, 3, 7
2023/2/4, 151, 64, , 20, 3, 7
2023/2/5, 152, 53, , 18, 3, 6
2023/2/6, 129, 41, 32, 14, 2, 4
2023/2/7, 109, 59, 32, 12, 1, 5
2023/2/8, 134, 35, 34, 9, 1, 4
2023/2/9, 83, 27, 33, 8, 1, 3
2023/2/10, 79, 36, 29, 11, 1, 4
2023/2/11, 96, 25, 33, 11, 1, 5
2023/2/12, 80, 37, 41, 5, , 3
2023/2/13, 105, 33, 37, 5, 3, 2
2023/2/14, 61, 48, 40, 13, 3, 4
2023/2/15, 95, 60, 38, 20, 5, 7
2023/2/16, 133, 75, 17, 30, 4, 7
2023/2/17, 157, 96, , 39, 5, 8
2023/2/18, 174, 78, , 18, 3, 6
2023/2/19, 161, 71, , 17, 4, 6
2023/2/20, 152, 38, 33, 8, 1, 3
2023/2/21, 64, 48, 25, 14, 2, 4
2023/2/22, 80, 47, 24, 16, 2, 4
2023/2/23, 105, 52, 42, 12, 2, 5
2023/2/24, 127, 46, 36, 8, 2, 5
2023/2/25, 92, 52, 41, 17, 4, 6
2023/2/26, 103, 67, 11, 19, 3, 5
2023/2/27, 142, 63, , 21, 4, 5
2023/2/28, 144, 89, , 24, 5, 6
2023/3/1, 173, 73, , 18, 3, 5
2023/3/2, 128, 57, , 19, 3, 5
2023/3/3, 103, 80, , 23, 5, 6
2023/3/4, 163, 92, , 23, 6, 6
2023/3/5, 170, 76, , 17, 5, 6
2023/3/6, 139, 84, , 21, 6, 6
2023/3/7, 158, 88, , 25, 6, 7
2023/3/8, 162, 79, , 16, 5, 8
2023/3/9, 149, 77, , 16, 4, 7
2023/3/10, 131, 67, , 19, 4, 7
2023/3/11, 118, 81, , 8, 2, 5
2023/3/12, 92, 72, , 10, 2, 6
2023/3/13, 105, 64, , 14, 3, 7
2023/3/14, 95, 91, , 14, 4, 6
2023/3/15, 120, 83, , 7, 1, 2
2023/3/16, 62, 30, , 5, , 2
2023/3/17, 57, 43, , 9, 1, 3
2023/3/18, 90, 47, , 19, 3, 5
2023/3/19, 92, 73, , 25, 2, 5
2023/3/20, 153, 52, , 22, 1, 14
2023/3/21, 140, 49, , 20, 1, 7
2023/3/22, 126, 212, , 7, 1, 2
2023/3/23, 89, 98, , 7, 2, 2
2023/3/24, 80, 59, , 13, 3, 3
2023/3/25, 74, 81, , 16, 3, 5
